,block_id,text,file,original_type,country,year,language,id,nr_words,topic_nr,topic_name,topic_category,Country,Alpha-2,Alpha-3,Numeric code,Latitude (average),Longitude (average),UN continental,UN statistical,Population_2018,Population_2019,Annex I or II,SIDS,DFID priority,World Bank Income,World Bank Region,Income group,food_score,Country Code,2021_gdp,Region
41,21,"• atur ed • Otra de las acciones adelantadas por el país en el marco de la pande-ajoH mia fue la estrategia nacional «Ayudar nos hace bien» de carácter públi-co-privado, cuyo propósito es el de recaudar fondos para contribuir a la • seguridad alimentaria de familias y personas en condición de vulnerabili-dad. En su primera fase entregó un millón de mercados a familias en 1.103 municipios de los 32 departamentos de Country(Instituto Countryno de Bienestar Familiar ICBF, 2020). Es necesario fortalecer esta estrategia y continuar con una siguiente fase.",Colombia_2022_ESP,.pdf,Colombia,2022,ESP,Colombia_2022_ESP_21,92,24,Agricultural employment,Agriculture,Colombia,CO,COL,170.0,4.0,-72.0,Americas,South America,"49,661,048","50,339,443",Non-Annex I,,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,,COL,16903.7938821745,South America
42,26,"consolidación de mercados locales y regionales (Ministerio de Agricultura y Desarrollo Rural, 2021). • Durante los diálogos se resaltó la necesidad de fortalecer el reconocimiento, protección y promoción de la cultura alimentaria tradicional y local como componente fundamental de la identidad y el patrimonio del país.",Colombia_2022_ESP,.pdf,Colombia,2022,ESP,Colombia_2022_ESP_26,45,24,Agricultural employment,Agriculture,Colombia,CO,COL,170.0,4.0,-72.0,Americas,South America,"49,661,048","50,339,443",Non-Annex I,,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,,COL,16903.7938821745,South America
43,7," En ese sentido, se requiere continuar con la implementación del Plan de Trabajo Contra la Desnutrición Ni1+, tanto en la implementación del lineamiento para el manejo integral de atención a la desnutrición aguda moderada y severa en niños y niñas menores de 5 años y de los programas sociales dirigidos a su prevención. • Es necesario fortalecer la promoción de dietas, ambientes, prácticas y entornos saludables y sostenibles orientados hacia la reducción de la malnutrición (desnutrición, exceso de peso y deficiencias de micronutrientes).",Colombia_2022_ESP,.pdf,Colombia,2022,ESP,Colombia_2022_ESP_7,82,24,Agricultural employment,Agriculture,Colombia,CO,COL,170.0,4.0,-72.0,Americas,South America,"49,661,048","50,339,443",Non-Annex I,,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,,COL,16903.7938821745,South America
44,20," La política contempla en su plan de acción la mitigación del incremento de la pobreza y vulnerabilidad económica, así como la desacumulación de capital humano en los hogares, un crecimiento mayor y más sostenible del aparato productivo, el fortalecimiento de capacidades institucionales y confianza ciudadana y la transformación digital (Departamento Nacional de Planeación, 2021).",Colombia_2022_ESP,.pdf,Colombia,2022,ESP,Colombia_2022_ESP_20,54,24,Agricultural employment,Agriculture,Colombia,CO,COL,170.0,4.0,-72.0,Americas,South America,"49,661,048","50,339,443",Non-Annex I,,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,,COL,16903.7938821745,South America
45,2," Adopter les politiques agricoles qui réduisent considérablement la vulnérabilité des agriculteurs et des transformateurs du fait de leur dépendance structurelle à des intrants (semences, engrais, pesticides, jeunes animaux, emballage…) et à des technologies (pièces de rechange, compétences) en proveCountry'sce de pays étrangers pouvant eux-aussi être paralysés par une pandémie ou autres crises, en relocalisation des systèmes de production stratégique et valorisant l’intégration des innovations et des résultats des travaux de recherches scientifiques locales ; 5. Adopter les politiques agricoles qui participent efficacement à l’amélioration du climat des affaires, à l’assainissement et amélioration de l’environnement et conditions de travail sur l’ensemble des segments des systèmes alimentaires ; 6.",Congo_2021_FR,.pdf,Congo,2021,FR,Congo_2021_FR_2,112,24,Agricultural employment,Agriculture,Congo,CG,COG,178.0,-1.0,15.0,Africa,Middle Africa,"5,244,359","5,380,508",Non-Annex I,,0.0,Lower-middle,Sub-Saharan Africa,Lower middle income,88.2,COG,3553.28798535731,Africa
46,9," Comunicar periódicamente los avances en realización de la hoja de ruta, constituye un esfuerzo de gran relevancia para promover la atención y participación activa de la población en el desarrollo de los sistemas alimentarios sostenibles. Esta importante labor se realizaría por diversos canales, en particular, mediante un espacio específico alojado en la página web del Ministerio de Agricultura y Ganadería.",Costa Rica_2022_ESP,.pdf,Costa Rica,2022,ESP,Costa Rica_2022_ESP_9,60,24,Agricultural employment,Agriculture,Costa Rica,CR,CRI,188.0,10.0,-84.0,Americas,Central America,"4,999,441","5,047,561",Non-Annex I,,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,16.2,CRI,22613.9813796966,South America
47,8,"10.5 millones de habitantes, de ingreso per cápita alcanzó US$ 7,544.5 dólares americanos en 202010, y con una economía diversa en la que el sector de mayor peso en el PIB es el de servicios (58.8% PIB), seguido por el sector industrial (28.7%), y una representación de 6% por el sector compuesto por la agricultura, ganadería, silvicultura y pesca11.",Dominican Republic_2022_ESP,.pdf,Dominican Republic,2022,ESP,Dominican Republic_2022_ESP_8,64,24,Agricultural employment,Agriculture,Dominican Republic,DO,DOM,214.0,19.0,-70.6667,Americas,Caribbean,"10,627,141","10,738,958",Non-Annex I,Caribbean,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,52.1,DOM,20462.5171301047,South America
48,9," Panorama de la Seguridad Alimentaria y Nutricional de América Latina y el Caribe 2017. Situación de la seguridad alimentaria en las Américas: documento para alimentar el diálogo de la 42da Asamblea General de la Organización de los Estados Country'sos. San José, Country. 15 Tavares, J. J (2016), op. 16Banco Mundial (2021). – República Countryna: Panorama General.",Dominican Republic_2022_ESP,.pdf,Dominican Republic,2022,ESP,Dominican Republic_2022_ESP_9,56,24,Agricultural employment,Agriculture,Dominican Republic,DO,DOM,214.0,19.0,-70.6667,Americas,Caribbean,"10,627,141","10,738,958",Non-Annex I,Caribbean,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,52.1,DOM,20462.5171301047,South America
49,11," Todos estos impactos generan incertidumbre en áreas vitales como la inversión en la producción y el mercadeo de bienes agropecuarios, que cimentan las bases de las políticas públicas sobre la seguridad alimentaria de la población. 18 Programa Mundial de Alimentos (2021). -Efectos de la crisis Covid-19 en la seguridad alimentaria en República Countryna. Santo Domingo, República Countryna. 19 OECD/FAO (2021), OECD-FAO Agricultural Outlook 2021-2030, OECD Publishing, Paris,",Dominican Republic_2022_ESP,.pdf,Dominican Republic,2022,ESP,Dominican Republic_2022_ESP_11,71,24,Agricultural employment,Agriculture,Dominican Republic,DO,DOM,214.0,19.0,-70.6667,Americas,Caribbean,"10,627,141","10,738,958",Non-Annex I,Caribbean,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,52.1,DOM,20462.5171301047,South America
50,13," La producción primaria representa el 5,1% del Producto Interno Bruto (PIB) (Banco Central, 2019)23. La producción agropecuaria nacional juega un rol vital en la seguridad alimentaria del país. Basado en el Informe de Resultados del Precenso Nacional Agropecuario 201524 (PNA 2015) los/as productores/as del sector representan más de 259,000 diseminados en toda la geografía nacional, con la tarea permanente de producir los alimentos que demandan la población en el territorio de la 21 Jacquet, Bruno (2020). Banco Interamericano de Desarrollo: Impacto del COVID-19 en la Seguridad Alimentaria de República Countryna.",Dominican Republic_2022_ESP,.pdf,Dominican Republic,2022,ESP,Dominican Republic_2022_ESP_13,96,24,Agricultural employment,Agriculture,Dominican Republic,DO,DOM,214.0,19.0,-70.6667,Americas,Caribbean,"10,627,141","10,738,958",Non-Annex I,Caribbean,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,52.1,DOM,20462.5171301047,South America
51,15," La falta de mecanismos domésticos de tratamiento y/o potabilización remota del agua para que los hogares puedan disponer de agua de calidad, y disminuir así el consumo de bebidas carbonatadas. A esto se añade, el elemento territorial diferenciador en el acceso a alimentos, en precios, cantidad, calidad y diversidad, entre las zonas urbanas o centrales, y las zonas fronterizas. En las primeras se destacó la tendencia hacia la obesidad por la ingesta de una dieta por exceso, mientras que en las segundas se presenta la malnutrición por déficit de micronutrientes. 3) Bajo nivel de inocuidad de los alimentos.",Dominican Republic_2022_ESP,.pdf,Dominican Republic,2022,ESP,Dominican Republic_2022_ESP_15,99,24,Agricultural employment,Agriculture,Dominican Republic,DO,DOM,214.0,19.0,-70.6667,Americas,Caribbean,"10,627,141","10,738,958",Non-Annex I,Caribbean,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,52.1,DOM,20462.5171301047,South America
52,2,"Contexte et Défis À l’échelle mondiale, 90 pour cent des exploitations agricoles appartiennent à des familles. Ces fermes occupent 70 à 80 pour cent de la superficie totale mondiale de terres agricoles et assurent plus de 80 pour cent des approvisionnements alimentaires mondiaux. Beaucoup de petits exploitants ont un accès limité aux services de fiCountry'scement et de vulgarisation, aux technologies modernes et à la protection juridique, ce qui entraîne des répercussions négatives sur leur productivité et leurs revenus.",DR Congo_2021_FR,.pdf,DR Congo,2021,FR,DR Congo_2021_FR_2,80,24,Agricultural employment,Agriculture,DR Congo,CD,COD,180.0,0.0,25.0,Africa,Middle Africa,"84,068,091","86,790,567",Non-Annex I,,1.0,Low,Sub-Saharan Africa,Low income,76.6,COD,1179.49914208545,Africa
53,7," sensibles à la SAN, Elaboration et Signature d’un arrêté portant Intégration du cours SAN à ESU ➢ l’ESU Vulgariser le module et sensibiliser, former des formateurs dans les 11 pools de formation dans des établissements ciblés organisant les filières ayant trait à la SAN dans le but de susciter les vocations 12 Promouvoir les fiCountry'scements innovants pour garantir l’inclusion fiCountry'scière 6 à 12 mois MinFin, MinEnv 13 Mesures d’incitation pour la production, transformation, distribution locales pour 6-12 mois Task-Force et une consommation locale (allégements fiscaux, libéralisation des secteurs eau et MinAgri, MinFin, énergie pour permettre le recours à des sources variées d’énergie, surtout secteur privé l’énergie verte …) ",DR Congo_2021_FR,.pdf,DR Congo,2021,FR,DR Congo_2021_FR_7,116,24,Agricultural employment,Agriculture,DR Congo,CD,COD,180.0,0.0,25.0,Africa,Middle Africa,"84,068,091","86,790,567",Non-Annex I,,1.0,Low,Sub-Saharan Africa,Low income,76.6,COD,1179.49914208545,Africa
54,12," Las consideraciones fututas más cercanas que el Country plantea sostener con base al seguimiento oportuno del Ministerio de Agricultura y Ganadería se detallan a continuación; En el marco del Programa Conjunto sobre Enfoques de Género Transformadores para la Seguridad Alimentaria y la Nutrición JP GTA por sus siglas en inglés, siendo el Country uno de los dos países en el globo, destinados a recibir asistencia este Programa dentro del proyecto denominado “Proyecto Enfoques Transformadores de Género” Con Fondos de la Unión Europea (UE) USD 1,055.",Ecuador_2023_ESP,.pdf,Ecuador,2023,ESP,Ecuador_2023_ESP_12,86,24,Agricultural employment,Agriculture,Ecuador,EC,ECU,218.0,-2.0,-77.5,Americas,South America,"17,084,358","17,373,662",Non-Annex I,,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,37.3,ECU,11720.6446417049,South America
55,67,"Focus on the expansion of solar and wind energy for agriculture and agri-food processing, scaling up and replicating existing efforts for small-scale, affordable tools for solar-powered irrigation systems, energy-efficient processing facilities, and cold storage equipment) Partnerships with fiCountry'scial institutions would help small-scale actors to fiCountry'sce and afford “green” investments. National Clean Energy Information and Coordination Platforms complemented by international information sources to expand clean, affordable and reliable energy access along food supply chains.",Egypt_2021_ENG,.docx,Egypt,2021,ENG,Egypt_2021_ENG_67,80,24,Agricultural employment,Agriculture,Egypt,EG,EGY,818.0,27.0,30.0,Africa,Northern Africa,"98,423,598","100,388,073",Non-Annex I,,0.0,Lower-middle,Middle East & North Africa,Lower middle income,28.5,EGY,12706.4044506141,Africa
